classifier	best_celltype_new	name	gname	Known Marker	HSC_NO	MPP_NO	LMPP_NO	CLP_NO	pDC_NO	CMP_NO	GMP_NO	MEP_NO	HSC_VIP	MPP_VIP	LMPP_VIP	CLP_VIP	CMP_VIP	GMP_VIP	MEP_VIP	pDC_VIP
BM326	LMPP	ENSG00000116176	TPSG1	0	0.542967698	0.734860465	0.310178156	0.704308907	1.355962287	0.837820856	0.629627611	0.825095625	0.66440096	0.473306931	1.711442854	0.613951608	0.483404602	0.494637697	0.459138915	1.720842317
BM327	LMPP	ENSG00000197253	TPSB2	0	0.601453404	0.283982978	0.083225066	0.508077866	0.403875986	0.241133401	0.381026022	0.673198578	1.196007216	0.687047995	1.696289512	0.560102589	0.691351847	0.196921759	1.31583885	0.496877605
BM328	LMPP	ENSG00000008516	MMP25	0	1.978603026	2.233602298	1.277606435	1.865417097	2.116946957	1.43565467	1.527407184	2.340361373	0.876652673	1.085069582	1.723793186	0.541216572	1.028766929	0.961052777	1.332249656	0.780567137
BM329	LMPP	ENSG00000140968	IRF8	0	3.662148826	3.920276831	2.72536833	3.385264282	3.403257964	3.315288008	3.385895057	3.680159192	0.873710899	1.506658552	2.659538938	0.519410003	0.370232029	0.228059919	0.80168201	0.614571613
BM330	LMPP	ENSG00000051523	CYBA	0	1.102435263	1.590671089	0.623169906	1.266067077	0.977363756	0.905235369	1.2856403	1.46395422	0.589715804	1.480830461	1.823017387	0.733394589	0.689817773	0.538707816	0.934727906	1.018136861
BM331	LMPP	ENSG00000182557	SPNS3	0	4.588777094	4.605717832	4.105117293	4.698095161	4.48263079	4.25360134	4.429876915	4.742570188	0.788335158	0.702591463	1.934207859	1.006741752	0.953967798	0.257880653	1.0657307	0.739180126
BM332	LMPP	ENSG00000136449	MYCBPAP	0	3.71111445	3.903297277	3.147715211	4.060782338	3.756612809	3.960464103	3.835292698	3.335425772	0.33116455	0.75423474	2.366235489	1.188899762	0.895712176	0.550211796	1.269084123	0.423187326
BM333	LMPP	ENSG00000170832	USP32	0	7.418000513	7.537448057	7.368827641	7.557971332	7.494842548	7.467346186	7.401284431	7.373783885	0.723206675	1.358463056	1.4929475	1.55047914	0.540296586	0.921285353	1.242429601	0.790632458
BM334	LMPP	ENSG00000161513	FDXR	0	2.175010885	1.500974454	1.200699917	1.876463708	1.859425942	2.238638469	1.551312978	2.169946704	1.018362428	0.741187601	1.858532427	0.466123531	1.165975981	0.77909561	0.947571812	0.494894447
BM335	LMPP	ENSG00000184640	40057	0	6.428545304	6.566337265	6.32433678	6.534564452	6.492023077	6.631770763	6.444987352	6.637337286	1.231523917	1.117653819	1.789346968	1.153147444	1.208663935	0.737486177	1.167440235	1.318344155
BM336	LMPP	ENSG00000175711	B3GNTL1	0	5.53164662	5.556034353	5.391469786	5.796730205	5.674724572	5.56230327	5.466477464	5.4110559	0.859546977	0.747720069	1.167310672	1.592986548	0.444763779	0.683411216	0.811972144	1.048782002
BM337	LMPP	ENSG00000168461	RAB31	0	6.792347756	6.845327425	6.588714677	6.86497756	6.781194408	6.655384771	6.665809623	6.627106424	0.943689858	1.235198082	1.718481283	1.322297685	0.736663939	0.754729266	0.988440726	0.784911675
BM338	LMPP	ENSG00000186814	ZSCAN30	0	4.832101357	4.562510722	4.343542516	4.610511895	4.95823573	4.720512702	4.741000605	4.824616207	1.03058427	0.802618839	2.11140792	0.553758199	0.158170473	0.371919952	0.663020599	1.125452448
BM339	LMPP	ENSG00000074657	ZNF532	0	6.430058892	6.428502924	6.452694386	6.535329498	6.551892112	6.772913913	6.589375386	6.518195815	0.987175673	0.986816777	1.021615611	0.513405867	2.656005196	0.823337906	0.839152672	0.749169629
BM340	LMPP	ENSG00000099875	MKNK2	0	1.310738179	1.804739109	0.919836489	1.925498203	1.687350299	1.544268014	1.705404934	1.107161267	0.803880249	1.016807954	1.860881855	1.223411252	0.446625568	0.6865346	1.01927789	0.963446431
BM341	LMPP	ENSG00000105251	SHD	0	2.232284852	1.470925084	1.340300263	2.229874945	2.391493859	1.883912453	1.982485853	1.635816115	1.204020164	1.221226077	1.770848174	1.058581557	0.496843434	0.456623211	0.705975874	1.105280597
BM342	LMPP	ENSG00000181029	TRAPPC5	0	1.357238133	1.345347237	0.613705528	0.895420005	1.234307928	1.466831575	1.051259086	0.971915012	0.881622557	0.879849245	1.743232756	0.836090866	1.107418573	0.316827147	0.398064644	0.621441487
BM343	LMPP	ENSG00000213988	ZNF90	0	5.03930893	4.650817765	4.519799879	4.663959418	4.86935331	4.916862176	4.993469382	4.937610596	1.096785626	0.821185709	1.738161836	0.822666468	0.487134808	1.036971466	0.565116518	0.569681387
BM344	LMPP	ENSG00000063322	MED29	0	1.4481643	1.128801907	0.676893074	1.47384537	1.781817101	1.619831487	1.11362755	0.930143395	0.83375799	0.569864248	1.937784928	0.697167909	1.079140701	0.478811971	0.914813801	1.235902616
BM345	LMPP	ENSG00000167601	AXL	0	4.640169129	4.470881134	3.984605291	4.807855606	4.665819063	4.465558249	4.608111244	4.367519321	0.698318347	0.757530858	2.454854607	1.198182138	0.2568491	0.561051463	0.534804216	0.627715415
BM346	LMPP	ENSG00000186818	LILRB4	0	4.256787089	3.884710701	3.374711898	4.031845003	4.169233457	3.907340662	3.78845809	3.626843074	1.273128442	0.529469289	2.042130572	0.598045747	0.147824388	0.424500967	0.806851973	0.896913314
BM347	LMPP	ENSG00000173581	CCDC106	0	1.155884506	1.514600294	0.844918626	1.474932852	1.49347827	1.439818078	2.027288447	1.35056373	0.747149982	0.604047196	1.847570751	0.52044243	0.412323656	1.984872642	0.196251254	0.741993935
BM348	LMPP	ENSG00000130725	UBE2M	0	0.536382349	0.315790289	0.093427761	0.234955004	0.162605388	0.116070089	0.283539571	0.063840133	1.62606138	0.578688157	0.957033404	0.455646179	0.649645265	0.373270956	0.936623356	0.610677994
BM349	LMPP	ENSG00000184924	PTRHD1	0	1.487149916	1.173537623	0.968536667	1.296641653	1.260241968	1.940437075	1.104447668	0.9498288	0.683660923	0.332529738	1.018342727	0.457351099	1.977853696	0.597824398	0.869250479	0.43361665
BM350	LMPP	ENSG00000168874	ATOH8	0	4.2315071	4.04750917	3.744181879	4.182533528	4.419559336	4.094460343	3.857784067	4.543567716	0.67787817	0.679055445	1.694595667	0.531873079	0.334362179	1.245496947	1.569864591	1.04340416
BM351	LMPP	ENSG00000125868	DSTN	0	4.925648721	4.944647414	4.585174179	4.867752191	4.937308769	5.16998383	5.020061048	4.916142768	0.514168571	0.357822468	2.118550239	0.354910728	1.385338267	0.734270985	0.114209935	0.717632196
BM352	LMPP	ENSG00000142149	HUNK	0	7.014558946	7.037506794	6.83018513	7.045362615	6.826470654	7.012463506	7.007053126	6.946874006	0.714697497	0.741250811	1.739061614	1.203114995	0.628401962	0.605380959	0.18341815	1.272938719
BM353	LMPP	ENSG00000160224	AIRE	0	1.818533209	1.822479268	1.525293419	2.547007156	1.717347173	2.032488509	1.816581856	2.109220839	0.704398732	0.652420688	1.262117486	1.604975629	0.335745676	0.509726131	0.711235585	1.036257599
BM354	LMPP	ENSG00000100003	SEC14L2	0	3.754512219	3.962219498	3.361276468	4.227440072	3.704021347	3.965317482	3.966740986	3.685600484	0.619744571	0.591219181	2.000494644	1.415575954	0.537567893	0.661854349	0.50375789	0.797853042
BM355	LMPP	ENSG00000100350	FOXRED2	0	2.994173068	3.199088297	2.136413216	2.644137561	2.382760072	3.307069027	2.792070705	3.414971056	0.747246978	0.983880164	2.257577882	0.69530757	1.272811323	0.260900404	1.518142982	1.19639226
BM356	LMPP	ENSG00000100316	RPL3	0	1.311281086	1.145190948	0.81636615	1.883163932	1.479857812	0.733280425	1.349104861	1.431175833	0.745114528	0.695198237	1.595420326	1.693025733	1.565982013	0.315716951	0.467340985	0.9427241
BM357	LMPP	ENSG00000100410	PHF5A	0	2.296233232	1.636727653	1.17814387	2.447204986	2.399755518	1.624223768	2.008262341	2.018176069	1.047384208	0.863720663	2.385266785	1.271011269	0.855192799	0.345251374	0.278533236	0.99496016
BM358	LMPP	ENSG00000159958	TNFRSF13C	0	1.594195834	1.09601581	0.614241421	0.880691162	0.863191812	0.850465504	1.055817813	0.674462888	1.777534241	0.679630529	1.302122927	0.518734522	0.356374338	0.374303886	0.826030918	0.871102326
BM359	LMPP	ENSG00000100427	MLC1	0	2.997008473	2.87383186	2.308461952	3.100389377	3.534462112	3.449394193	3.123009322	2.884513523	0.634666753	0.774428484	2.332773496	0.669277931	1.221960755	0.459929912	0.37773381	1.194517129
BM360	LMPP	ENSG00000170142	UBE2E1	0	5.579024853	5.847638858	5.607319813	5.866905477	5.882585673	6.035438408	5.862009919	6.078208585	1.89189036	0.589105568	2.116633284	0.470063701	1.594315619	0.271338875	1.858470625	0.634621291
BM361	LMPP	ENSG00000168268	NT5DC2	0	1.940411145	1.509362847	1.211035538	2.089674553	2.103907795	2.364096165	2.163441307	1.8311165	0.592025148	0.979150903	2.141063107	0.782066854	1.310788812	0.887370163	0.509781334	0.865183484
BM362	LMPP	ENSG00000186265	BTLA	0	4.781998849	4.792550965	4.212630673	4.586253938	4.633860866	4.945244265	4.680743784	4.756897908	0.639281841	0.736174408	2.354641391	0.420219931	1.259745588	0.212734112	0.430466046	0.583357155
BM363	LMPP	ENSG00000169251	NMD3	0	6.928292507	7.128013001	6.903855887	7.005201675	7.003800371	6.930361851	7.040366555	6.92175889	0.923887522	1.575944099	1.1629425	0.692395929	0.695075099	0.820890365	0.993082814	0.871534948
BM364	LMPP	ENSG00000174776	WDR49	0	7.282974541	7.235318711	7.211509558	7.241885559	7.188237606	7.380968727	7.263807048	7.426334705	0.508514694	0.649457958	0.939181398	0.545757153	1.32332397	0.153929998	1.85082807	0.9088586
BM365	LMPP	ENSG00000114450	GNB4	0	5.450240827	5.328821386	5.075123877	5.26938799	5.388378185	5.321334139	5.585875732	5.092747329	0.743091382	0.747686868	1.674234459	0.426452401	0.032355246	1.821379729	1.225929596	0.388437682
BM366	LMPP	ENSG00000178084	HTR3C	0	1.92720916	2.607366742	1.617130887	2.103910964	2.639128498	2.289442785	2.663566738	1.845787551	0.696632839	0.997180735	1.840594842	0.46675253	0.218685636	1.419936338	1.069627446	1.011015465
BM367	LMPP	ENSG00000250312	ZNF718	0	3.854143034	3.763305438	3.736779628	3.910872502	3.996788187	4.155966224	4.477493985	3.944591764	0.828997008	0.776849557	1.099238339	0.636354522	0.685512233	2.235204778	0.595613494	0.680376346
BM368	LMPP	ENSG00000178222	RNF212	0	5.163085435	4.93407583	4.638376741	5.058692497	5.054165919	5.163897617	5.128051958	5.042890353	1.176108224	0.649008338	2.451637814	0.551902911	0.812560403	0.74916607	0.223644817	0.578771607
BM369	LMPP	ENSG00000153012	LGI2	0	4.61677506	4.561934349	4.155355876	4.581759929	4.731000377	4.911922326	4.730132754	4.147670145	0.54550085	0.563543482	2.145367217	0.397814864	1.673171478	0.999457893	1.801630117	0.73696772
BM370	LMPP	ENSG00000078140	UBE2K	0	5.738835946	5.906586373	5.640528132	5.839942705	5.936342391	5.75839856	6.006971831	5.810641605	0.97112016	0.867309506	1.881044551	0.597698104	0.694705986	1.738754193	0.21619015	0.992756894
BM371	LMPP	ENSG00000109133	TMEM33	0	4.515568386	4.323549789	3.909284156	4.311466686	4.509850435	4.641837573	4.275729005	4.41410176	0.745353046	0.374396403	2.392979862	0.455922722	1.337477724	0.391940164	0.334299087	0.665684553
BM372	LMPP	ENSG00000182585	EPGN	0	2.181397221	2.314475149	1.625365367	2.427023426	2.360344617	1.900943166	2.979836883	2.108685905	0.390841537	0.553100893	1.961512349	0.568527961	0.911547768	2.328494818	0.465560122	0.615303143
BM373	LMPP	ENSG00000164024	METAP1	0	5.884741608	5.850156156	5.49736739	5.743081069	5.56470036	5.729970642	5.700734336	5.549956436	1.43730694	1.133925891	1.835104573	0.841858948	0.324770569	0.123090814	1.079282252	0.974704254
BM374	LMPP	ENSG00000151014	CCRN4L	0	4.342735796	4.312377306	3.704802589	3.970228497	4.363514177	4.365971877	4.401896653	3.994780909	0.785874908	0.592996646	2.052344808	0.867747728	0.783930897	1.012282971	0.641686834	0.629305582
BM375	LMPP	ENSG00000215218	UBE2QL1	0	4.931456566	4.90201719	4.891633537	4.922041707	5.005917871	5.060916176	5.169173168	5.321771366	0.590160465	0.696969054	1.031230399	0.692823423	0.396683555	1.1758954	1.948544429	0.582520463
BM376	LMPP	ENSG00000146006	LRRTM2	0	2.192738633	2.770831861	1.669237512	1.821646106	2.433255856	2.137952473	2.073617	1.956849236	0.421188143	1.612502048	1.5129458	0.779882831	0.03692015	0.164047222	0.521849964	0.753934839
BM377	LMPP	ENSG00000196747	HIST1H2AI	0	0.496304217	0.032045102	0	0.071545705	0.156161532	0	0.154307634	0.054901503	2.47881054	0.625957894	1.091053988	0.476925811	0.924347782	0.302501755	0.495633504	0.35690534
BM378	LMPP	ENSG00000204498	NFKBIL1	0	2.051319966	2.696188613	1.470051311	2.412793242	2.277500892	2.382638656	2.367346111	2.254463595	0.776689288	1.226124601	2.428409752	0.638287555	0.514922812	0.452913416	0.499469551	0.514237624
BM379	LMPP	ENSG00000135587	SMPD2	0	1.223787452	0.886952085	0.426163463	0.817506796	1.422244497	0.443296309	0.650901041	0.845710648	1.318215187	0.625976264	1.653152639	0.610126951	1.329182568	0.865535028	0.10631029	1.576990535
BM380	LMPP	ENSG00000164442	CITED2	0	0.629184903	0.516068819	0.273655831	1.253470199	0.760667932	0.397502239	0.621488949	0.40041767	0.453278656	0.469913803	1.453607984	2.137005485	0.799431638	0.428852262	0.734176322	0.660682818
BM381	LMPP	ENSG00000106003	LFNG	0	2.229659672	1.76824717	1.243939937	2.531039469	2.184978553	2.069041636	2.069854393	2.211251779	0.881327524	0.840476597	2.494126955	1.313926485	0.275737256	0.275067441	0.561975255	0.909838503
BM382	LMPP	ENSG00000075618	FSCN1	0	2.24471892	2.060959232	1.358219564	1.916113602	2.135563083	2.030178659	2.539932172	2.04749936	0.815143414	0.584784576	2.110155866	0.766944414	0.357019348	1.545818703	0.125237187	0.733117161
BM383	LMPP	ENSG00000122548	KIAA0087	0	1.510865118	1.70957548	1.342492922	1.847581513	1.898890774	1.48746766	2.033535864	2.540021561	0.743420191	0.549567068	1.410385675	0.446724033	0.809569603	0.798513903	1.996133145	0.615858413
BM384	LMPP	ENSG00000122592	HOXA7	0	0.733665478	1.059818144	0.204099964	0.730839315	1.129776451	0.597941342	0.788437466	0.801671161	0.402044818	1.092018364	2.180980556	0.428392083	0.510243306	0.216642529	0.277148724	1.041246415
BM385	LMPP	ENSG00000136206	SPDYE1	0	1.64284533	1.525077632	1.090691005	1.552340447	1.320512833	1.238300132	2.065274052	1.82233027	0.538882697	0.56734133	1.463471725	0.497008468	0.797628408	1.702580918	0.812731669	0.936982663
BM386	LMPP	ENSG00000105810	CDK6	0	7.357735436	7.161946255	7.177060739	7.302969144	7.458575397	7.287060446	7.286757137	7.194551433	1.089722925	1.352259893	1.431195089	0.696156996	0.590920099	0.339790864	0.950661464	1.67513542
BM387	LMPP	ENSG00000248919	ATP5J2-PTCD1	0	4.57007045	4.485862427	4.117557567	4.513131276	4.533513965	4.511317721	4.795278849	4.439321444	0.606566919	0.79696889	2.109585712	0.538621369	0.097385074	1.642445778	0.306258503	0.707629612
BM388	LMPP	ENSG00000146839	ZAN	0	5.320913745	5.025169486	4.771132203	5.060542427	5.223098554	5.223218993	5.083481058	5.01476247	1.291840014	0.469125619	2.102959776	0.473223722	0.79061198	0.146566608	0.375136899	0.731526541
BM389	LMPP	ENSG00000165131	C7orf34	0	0.406675682	0.526067769	0.155304896	0.27024724	0.396492416	0.656062325	0.831734629	0.459973394	0.440739352	0.511211206	1.487976568	0.713586639	0.800940302	1.814164962	0.120029672	0.360657806
BM390	LMPP	ENSG00000077782	FGFR1	0	5.076846896	5.094539407	4.8620047	5.262611439	5.320580931	5.359887789	5.108963342	4.956689037	0.671797537	0.571872665	1.680452476	0.821252336	1.286902959	0.413618694	0.860210198	1.042287201
BM391	LMPP	ENSG00000137571	SLCO5A1	0	7.116361042	7.164258179	6.874025269	7.104727953	7.092174213	7.081017669	7.050520507	7.168272297	0.644316542	0.983551124	2.845598789	0.883820485	0.195236747	0.393586655	1.044909476	0.610488239
BM392	LMPP	ENSG00000170961	HAS2	0	4.573868991	4.695707107	4.253624468	4.626611484	4.725095415	4.396036379	4.696399585	4.812267338	0.493798821	0.718241741	1.903012421	0.221994329	0.92772555	0.602630439	1.041493497	0.595928736
BM393	LMPP	ENSG00000197646	PDCD1LG2	0	5.738882084	5.699124966	5.404917121	5.641899819	5.680429704	5.711969277	5.488887543	5.629021264	0.906778943	0.600784596	2.026129959	0.289666281	0.762177376	1.235257672	0.23107243	0.598670021
BM394	LMPP	ENSG00000221829	FANCG	0	1.567468506	1.131386513	1.093629373	2.116581266	1.326745091	1.139023738	1.406408259	1.179855541	0.766468299	0.823099846	0.946838939	1.913059259	0.628110366	0.136123404	0.714951771	0.452489448
BM395	LMPP	ENSG00000165275	TRMT10B	0	4.491961009	3.813990174	3.597599667	4.218910787	4.048801533	4.205059404	4.034474268	4.094579133	1.616667826	0.889112908	2.177208953	0.927525443	0.651270889	0.083469856	0.200543656	0.538861935
BM396	LMPP	ENSG00000160271	RALGDS	0	4.043741006	3.699946979	3.21585776	3.98811597	3.912622734	3.965539954	3.572778604	4.121202324	0.97271572	0.686244757	2.110518502	0.817905753	0.543181873	0.790966737	0.950652857	0.755019692
BM397	LMPP	ENSG00000176248	ANAPC2	0	1.880356457	1.747268339	1.352864898	2.476018187	2.305571942	1.274751306	2.220375566	2.244708148	0.587648306	0.855792101	1.818259746	1.349235997	1.721287363	0.88870551	0.868448022	0.96512868
BM398	CLP	ENSG00000116213	WRAP73	0	2.648196597	3.040226176	2.714622484	2.705851264	3.13513208	2.892526499	3.616768057	3.222888082	0.911150928	0.5554017	0.954759393	1.03794133	0.514374544	2.077328185	0.708616715	0.55637746
BM399	CLP	ENSG00000097021	ACOT7	0	6.010827379	5.93686947	5.934503093	5.856299999	6.096134304	6.113766208	6.158659601	6.170662747	0.814561189	0.876923432	0.957876883	1.581223457	0.76663479	1.148932359	1.009820814	0.982437669
BM400	CLP	ENSG00000188641	DPYD	0	9.590059746	9.603697312	9.58949971	9.503774805	9.550990313	9.526950944	9.512845166	9.649763696	1.084321865	1.093112721	0.636039608	1.442854845	0.916832789	1.39163663	1.811037585	1.252556637
BM401	CLP	ENSG00000198879	SFMBT2	0	7.523451849	7.476860953	7.427181932	7.321801683	7.435285672	7.509208097	7.46534751	7.545968625	0.949592319	0.472230941	0.606757442	1.90708527	0.667465451	0.073861143	1.147356896	0.80389299
BM402	CLP	ENSG00000168283	BMI1	0	2.678108474	2.185627913	2.665126222	1.727528066	2.807395877	2.770312544	2.818451785	2.79727632	0.603061684	0.996479551	0.631701943	2.212436432	0.658532295	0.937613265	0.697579326	0.699347675
BM403	CLP	ENSG00000150076	C10ORF68	0	8.053586997	8.125523781	8.147120406	7.969772054	8.129790009	8.119571672	8.105587213	8.06191238	0.645721466	0.644606135	1.121222094	1.828562074	0.48061768	0.374629617	0.579333551	0.780914601
BM404	CLP	ENSG00000128815	WDFY4	0	7.721510069	7.872260709	7.787130619	7.698371277	7.843228391	7.888723536	7.840850612	7.874521753	1.230602334	0.940986903	0.683982027	1.695741843	1.090078671	0.563140452	1.001132293	0.90679775
BM405	CLP	ENSG00000183230	CTNNA3	0	10.70241194	10.73673469	10.65932695	10.64215495	10.64250118	10.71351783	10.67001177	10.70786944	1.374374169	1.544026533	0.833030551	1.638684724	0.957285804	0.455869089	0.765025937	1.586855623
BM406	CLP	ENSG00000178217	SH2D4B	0	6.414159877	6.475240331	6.403970528	6.112210611	6.432701676	6.395746348	6.448387974	6.407008235	0.573368006	0.95540757	0.24173106	2.49549939	0.412139369	0.736007235	0.194454658	0.559101496
BM407	CLP	ENSG00000166478	ZNF143	0	5.484596014	5.531364745	5.563910654	5.408132795	5.665738556	5.403154014	5.767215791	5.638548882	0.586620045	0.600593038	0.252155708	1.149223075	1.13718017	1.687905385	0.516873824	1.041821846
BM408	CLP	ENSG00000135363	LMO2	0	4.323865496	4.062038032	4.255256076	3.800191663	4.234602865	4.113346662	4.534701984	4.192918399	0.721922825	0.635681926	0.369664772	1.588045097	0.461050484	1.558997071	0.012950826	0.655189607
BM409	CLP	ENSG00000156738	MS4A1	0	3.214959151	3.57130172	3.234671328	3.118855166	3.182819681	3.962455831	3.558929911	3.477842413	0.894910438	0.496820504	0.69208911	0.940598617	1.859761519	0.610944297	0.449186093	0.692765145
BM410	CLP	ENSG00000165323	FAT3	0	8.98463419	8.988478078	8.927327937	8.760511812	8.808904084	9.008293798	8.889792028	8.99056813	1.253078666	1.23419282	0.401819406	2.67464831	1.677524169	0.610020246	1.2657544	1.665108828
